,Country Name,Country Code,Year,Population,Period life expectancy at birth,Infant Mortality,GDP Per Capita,GNP Per Capita,PPP Per Capita,Continent,Log GDP Per Capita,Log GNP Per Capita,Log PPP Per Capita
1203,Japan,JPN,1968,101011000.0,71.67,15.1,1553.27,1530.0,,Asia,7.348118562420466,7.333023014386481,
1204,Kazakhstan,KAZ,1968,11879182.0,59.64,,,,,Asia,,,
1205,Kenya,KEN,1968,10518823.0,53.3,90.7,128.65,130.0,,Africa,4.857131658419331,4.867534450455582,
1206,Cambodia,KHM,1968,6467324.0,45.59,,,,,Asia,,,
1207,Kiribati,KIR,1968,55529.0,53.13,112.0,,,,Oceania,,,
1208,Kuwait,KWT,1968,687716.0,66.61,66.8,3871.95,,,Asia,8.26151239669463,,
1209,Lebanon,LBN,1968,2266368.0,65.8,53.7,,,,Asia,,,
1210,Liberia,LBR,1968,1393530.0,39.59,193.4,198.65,220.0,,Africa,5.291529907950955,5.393627546352362,
1211,Libya,LBY,1968,1952781.0,53.85,113.7,1971.87,1610.0,,Africa,7.586735746600774,7.383989457978509,
1212,Liechtenstein,LIE,1968,20835.0,72.35,,,,,Europe,,,
1213,Sri Lanka,LKA,1968,11736088.0,63.87,49.6,153.49,170.0,,Asia,5.0336200913888485,5.135798437050262,
1214,Lesotho,LSO,1968,948105.0,50.79,143.2,64.81,80.0,,Africa,4.17144836368826,4.382026634673881,
1215,Lithuania,LTU,1968,3078850.0,71.63,20.9,,,,Europe,,,
1216,Luxembourg,LUX,1968,335850.0,69.99,21.1,3202.51,2380.0,,Europe,8.071688891233098,7.77485576666552,
1217,Latvia,LVA,1968,2323619.0,70.48,,,,,Europe,,,
1218,Morocco,MAR,1968,14347899.0,47.66,131.1,227.12,240.0,,Africa,5.425482320136349,5.480638923341991,
1219,Monaco,MCO,1968,23437.0,73.17,,,,,Europe,,,
1220,Moldova,MDA,1968,2373073.0,61.97,,,,,Europe,,,
1221,Madagascar,MDG,1968,6306493.0,46.93,,163.59,170.0,,Africa,5.097354038411181,5.135798437050262,
1222,Maldives,MDV,1968,116075.0,42.85,208.3,,,,Asia,,,
1223,Mexico,MEX,1968,47668303.0,58.22,85.8,615.92,620.0,,North America,6.423121813054541,6.429719478039138,
1224,Marshall Islands,MHL,1968,19862.0,58.19,63.2,,,,Oceania,,,
1225,North Macedonia,MKD,1968,1608930.0,64.57,,,,,Europe,,,
1226,Mali,MLI,1968,6082979.0,32.57,196.6,56.51,,,Africa,4.034484025285912,,
1227,Malta,MLT,1968,307900.0,69.9,27.3,,,,Europe,,,
1228,Myanmar,MMR,1968,25989662.0,49.4,126.4,21.55,20.0,,Asia,3.0701595983143948,2.995732273553991,
1229,Montenegro,MNE,1968,517481.0,69.83,,,,,Europe,,,
1230,Mongolia,MNG,1968,1229930.0,50.78,,,,,Asia,,,
1231,Northern Mariana Islands,MNP,1968,10468.0,64.08,,,,,Oceania,,,
1232,Mozambique,MOZ,1968,7892613.0,42.1,147.5,,,,Africa,,,
1233,Mauritania,MRT,1968,1034739.0,49.51,108.5,300.94,300.0,,Africa,5.706915991821504,5.703782474656201,
1234,Mauritius,MUS,1968,798413.0,62.1,66.2,258.73,280.0,,Africa,5.555800707496428,5.634789603169249,
1235,Malawi,MWI,1968,4411054.0,36.08,165.8,,,,Africa,,,
1236,Malaysia,MYS,1968,9725281.0,62.44,44.5,342.44,360.0,,Asia,5.836110370002057,5.886104031450156,
1237,Namibia,NAM,1968,715542.0,53.55,58.0,,,,Africa,,,
1238,New Caledonia,NCL,1968,101441.0,58.5,,2124.46,2120.0,,Oceania,7.661272076267906,7.659171367666058,
1239,Niger,NER,1968,4403637.0,36.13,,145.61,160.0,,Africa,4.98093281694608,5.075173815233827,
1240,Nigeria,NGA,1968,53432783.0,38.64,157.2,97.34,,,Africa,4.578181322317347,,
1241,Nicaragua,NIC,1968,2275836.0,52.87,127.4,304.44,290.0,,North America,5.718480478940997,5.66988092298052,
1242,Netherlands,NLD,1968,12729721.0,73.64,13.4,2364.36,2370.0,,Europe,7.768262405576017,7.7706452341291765,
1243,Norway,NOR,1968,3816486.0,73.94,14.2,2679.71,2660.0,,Europe,7.893464979853377,7.886081401775745,
1244,Nepal,NPL,1968,11906266.0,42.17,188.0,64.86,70.0,,Asia,4.172219412941363,4.248495242049359,
1245,Nauru,NRU,1968,6328.0,58.63,,,,,Oceania,,,
1246,New Zealand,NZL,1968,2748100.0,71.09,17.6,1902.42,2100.0,,Oceania,7.550883042236058,7.649692623711514,
1247,Oman,OMN,1968,628798.0,44.39,179.6,300.38,250.0,,Asia,5.705056311311352,5.521460917862246,
1248,Pakistan,PAK,1968,56810507.0,51.62,139.0,141.56,140.0,,Asia,4.952711691993338,4.941642422609304,
1249,Panama,PAN,1968,1429447.0,63.24,54.6,778.48,710.0,,North America,6.657338986541736,6.565264970035361,
1250,Peru,PER,1968,12803993.0,55.38,118.7,447.99,470.0,,South America,6.104774922405729,6.152732694704104,
1251,Philippines,PHL,1968,35638342.0,60.92,53.3,242.23,240.0,,Asia,5.4898962237907565,5.480638923341991,
1252,Palau,PLW,1968,11080.0,56.89,72.3,,,,Oceania,,,
1253,Papua New Guinea,PNG,1968,2390803.0,50.88,113.4,202.94,200.0,,Oceania,5.3128992984968,5.298317366548036,
1254,Poland,POL,1968,32294655.0,69.84,34.6,,,,Europe,,,
1255,Puerto Rico,PRI,1968,2662064.0,70.57,,1480.69,1370.0,,North America,7.300265619558346,7.222566018822171,
1256,Portugal,PRT,1968,8836650.0,66.82,60.1,751.95,770.0,,Europe,6.622665956613033,6.646390514847729,
1257,Paraguay,PRY,1968,2282391.0,62.21,61.5,226.8,230.0,,South America,5.424077293699557,5.438079308923196,
1258,French Polynesia,PYF,1968,106353.0,61.93,,2440.83,2450.0,,Oceania,7.80009527937439,7.803843303538772,
1259,Qatar,QAT,1968,91749.0,63.58,,,,,Asia,,,
1260,Romania,ROU,1968,19799831.0,67.95,54.5,,,,Europe,,,
1261,Rwanda,RWA,1968,3744010.0,47.73,114.4,45.99,40.0,,Africa,3.8284994669712926,3.6888794541139363,
1262,Saudi Arabia,SAU,1968,3282711.0,50.86,,1275.71,990.0,,Asia,7.151255887602514,6.897704943128636,
1263,Sudan,SDN,1968,10917999.0,51.76,89.8,117.82,120.0,,Africa,4.769199928893551,4.787491742782046,
1264,Senegal,SEN,1968,4207587.0,40.15,122.4,311.2,320.0,,Africa,5.740423410629521,5.768320995793772,
1265,Singapore,SGP,1968,2012000.0,67.66,24.0,708.6,750.0,,Asia,6.563293220225565,6.620073206530356,
1266,Solomon Islands,SLB,1968,168282.0,54.14,81.4,166.89,,,Oceania,5.117323154572295,,
1267,Sierra Leone,SLE,1968,2611532.0,37.76,154.9,126.31,140.0,,Africa,4.838730487070387,4.941642422609304,
1268,El Salvador,SLV,1968,3480773.0,50.84,112.0,290.1,300.0,,North America,5.670213661312618,5.703782474656201,
1269,San Marino,SMR,1968,17861.0,74.06,,,,,Europe,,,
1270,Somalia,SOM,1968,3546590.0,45.25,,80.84,80.0,,Africa,4.392519151316251,4.382026634673881,
1271,Serbia,SRB,1968,7007586.0,70.08,,,,,Europe,,,
1272,South Sudan,SSD,1968,3321528.0,26.1,178.7,,,,Africa,,,
1273,Sao Tome and Principe,STP,1968,74765.0,54.49,51.3,,,,Africa,,,
1274,Suriname,SUR,1968,354616.0,59.29,,680.6,520.0,,South America,6.52296792720307,6.253828811575473,
1275,Slovenia,SVN,1968,1704546.0,68.61,,,,,Europe,,,
1276,Sweden,SWE,1968,7912273.0,74.0,12.1,3953.13,3940.0,,Europe,8.282262529361489,8.27893600229198,
1277,Swaziland,SWZ,1968,419147.0,50.08,121.4,190.39,,,Africa,5.249056689721966,,
1278,Sint Maarten (Dutch part),SXM,1968,5500.0,69.55,,,,,North America,,,
1279,Seychelles,SYC,1968,51134.0,62.64,57.0,314.35,350.0,,Africa,5.75051042078444,5.857933154483459,
1280,Turks and Caicos Islands,TCA,1968,5656.0,61.59,65.6,,,,North America,,,
1281,Chad,TCD,1968,3578231.0,40.7,138.3,126.87,130.0,,Africa,4.843184811920412,4.867534450455582,
1282,Togo,TGO,1968,2080226.0,46.02,124.1,164.26,170.0,,Africa,5.101431938978877,5.135798437050262,
1283,Thailand,THA,1968,34002560.0,54.98,85.5,178.84,190.0,,Asia,5.18649016960348,5.247024072160486,
1284,Tajikistan,TJK,1968,2753848.0,55.89,,,,,Asia,,,
1285,Turkmenistan,TKM,1968,2083069.0,55.27,,,,,Asia,,,
1286,Tonga,TON,1968,81353.0,62.16,44.9,,,,Oceania,,,
1287,Trinidad and Tobago,TTO,1968,969006.0,64.63,49.5,783.17,760.0,,North America,6.6633544256851085,6.633318433280377,
1288,Tunisia,TUN,1968,4879899.0,51.34,122.3,248.91,240.0,,Africa,5.517100446782177,5.480638923341991,
1289,Tuvalu,TUV,1968,5624.0,54.07,96.9,,,,Oceania,,,
1290,Tanzania,TZA,1968,12602076.0,45.63,117.0,399.3,410.0,,Africa,5.989717110585173,6.016157159698354,
1291,Uganda,UGA,1968,9708632.0,49.28,110.1,106.85,,,Africa,4.671437475424242,,
1292,Ukraine,UKR,1968,46614325.0,70.97,,,,,Europe,,,
1293,Uruguay,URY,1968,2754606.0,68.51,50.8,578.55,620.0,,South America,6.360523017631446,6.429719478039138,
1294,United States,USA,1968,200706000.0,70.2,21.4,4684.59,4710.0,,North America,8.45203333658422,8.457443187010464,
1295,Uzbekistan,UZB,1968,11032155.0,59.35,,,,,Asia,,,
1296,British Virgin Islands,VGB,1968,9000.0,66.02,43.0,,,,North America,,,
1297,Vanuatu,VUT,1968,81314.0,54.23,86.7,,,,Oceania,,,
1298,Samoa,WSM,1968,136020.0,59.38,58.7,,,,Oceania,,,
1299,South Africa,ZAF,1968,20957287.0,55.19,,817.13,800.0,,Africa,6.705796170177945,6.684611727667927,
1300,Zambia,ZMB,1968,4065593.0,52.72,93.4,387.09,350.0,,Africa,5.958650219669848,5.857933154483459,
1301,Zimbabwe,ZWE,1968,4900440.0,57.14,68.1,301.93,280.0,,Africa,5.7102019953689265,5.634789603169249,
1302,Aruba,ABW,1969,59052.0,67.1,,,,,North America,,,
1303,Afghanistan,AFG,1969,11017409.0,36.98,225.8,,,,Asia,,,
1304,Angola,AGO,1969,5763685.0,39.33,,,,,Africa,,,
1305,Albania,ALB,1969,2081695.0,64.54,,,,,Europe,,,
1306,Andorra,AND,1969,18555.0,74.3,,,,,Europe,,,
1307,United Arab Emirates,ARE,1969,239660.0,59.76,79.4,,,,Asia,,,
1308,Argentina,ARG,1969,23508711.0,65.09,59.8,1329.56,1300.0,,South America,7.192604707025262,7.170119543449628,
1309,Armenia,ARM,1969,2424030.0,62.49,,,,,Europe,,,
1310,American Samoa,ASM,1969,26375.0,66.05,,,,,Oceania,,,
1311,Antigua and Barbuda,ATG,1969,63819.0,68.83,27.8,,,,North America,,,
1312,Australia,AUS,1969,12263000.0,71.07,18.1,2991.48,2980.0,,Oceania,8.003522617536941,7.9996785794994505,
1313,Austria,AUT,1969,7441055.0,70.04,25.4,1834.08,1890.0,,Europe,7.514297224527234,7.5443321080536885,
1314,Azerbaijan,AZE,1969,5063300.0,56.08,,,,,Europe,,,
1315,Burundi,BDI,1969,3454590.0,43.0,118.9,55.06,50.0,,Africa,4.008402410647152,3.912023005428146,
1316,Belgium,BEL,1969,9646032.0,70.67,21.2,2490.11,2560.0,,Europe,7.8200810299316155,7.847762537473608,
1317,Benin,BEN,1969,2998222.0,42.59,140.3,110.31,110.0,,Africa,4.703338049161332,4.700480365792417,
1318,Burkina Faso,BFA,1969,5513177.0,39.02,162.0,86.76,90.0,,Africa,4.463094273531987,4.499809670330265,
1319,Bangladesh,BGD,1969,67294133.0,48.69,148.9,125.88,,,Asia,4.835331548346604,,
1320,Bulgaria,BGR,1969,8434172.0,70.47,28.9,,,,Europe,,,
1321,Bahrain,BHR,1969,222469.0,63.35,72.6,,,,Asia,,,
1322,Bosnia and Herzegovina,BIH,1969,3737765.0,64.45,,,,,Europe,,,
1323,Belarus,BLR,1969,8960304.0,71.71,19.3,,,,Europe,,,
1324,Belize,BLZ,1969,118040.0,62.5,76.2,401.56,420.0,,North America,5.995351957610429,6.040254711277414,
1325,Bermuda,BMU,1969,51306.0,68.09,,3214.05,,,North America,8.075286804145817,,
1326,Bolivia,BOL,1969,4488232.0,46.71,159.4,205.05,,,South America,5.323277062973072,,
1327,Brazil,BRA,1969,93045777.0,56.9,104.2,399.5,420.0,,South America,5.9902098080868855,6.040254711277414,
1328,Barbados,BRB,1969,249444.0,68.5,43.0,566.83,770.0,,North America,6.340065089459845,6.646390514847729,
1329,Bhutan,BTN,1969,298214.0,40.57,187.0,,,,Asia,,,
1330,Botswana,BWA,1969,587066.0,55.9,97.1,131.78,150.0,,Africa,4.881107871342586,5.0106352940962555,
1331,Central African Republic,CAF,1969,2051515.0,44.58,134.4,91.66,100.0,,Africa,4.518071961010184,4.605170185988092,
1332,Canada,CAN,1969,21028000.0,72.4,19.4,3776.16,3740.0,,North America,8.236461874689807,8.226840890408578,
1333,Switzerland,CHE,1969,6136387.0,72.72,15.6,3657.21,3550.0,,Europe,8.204455278005492,8.174702882469461,
1334,Chile,CHL,1969,9680282.0,62.34,69.9,863.57,820.0,,South America,6.761074369664994,6.709304340258298,
1335,China,CHN,1969,796025000.0,55.99,88.5,100.13,110.0,,Asia,4.606464719782076,4.700480365792417,
1336,Côte d'Ivoire,CIV,1969,5192221.0,43.34,165.2,262.19,270.0,,Africa,5.569078150621243,5.598421958998375,
1337,Cameroon,CMR,1969,6283462.0,47.19,132.9,175.15,160.0,,Africa,5.165645583978229,5.075173815233827,
1338,Colombia,COL,1969,20291942.0,61.03,75.1,317.87,330.0,,South America,5.761638712912128,5.799092654460526,
1339,Comoros,COM,1969,237001.0,44.64,,,,,Africa,,,
1340,Costa Rica,CRI,1969,1789276.0,66.36,62.0,477.08,470.0,,North America,6.167687014592056,6.152732694704104,
1341,Cuba,CUB,1969,8666640.0,67.36,33.0,,,,North America,,,
1342,Curacao,CUW,1969,142581.0,67.93,,,,,North America,,,
1343,Cayman Islands,CYM,1969,10165.0,63.97,,,,,North America,,,
1344,Cyprus,CYP,1969,641189.0,67.6,,,,,Europe,,,
1345,Czechia,CZE,1969,9896580.0,69.42,21.3,,,,Europe,,,
1346,Germany,DEU,1969,77909682.0,70.46,22.8,2281.28,2300.0,,Europe,7.732490206715713,7.7406644019172415,
1347,Djibouti,DJI,1969,136078.0,47.07,,,,,Africa,,,
1348,Dominica,DMA,1969,67934.0,65.7,40.0,,,,North America,,,
1349,Denmark,DNK,1969,4891860.0,73.24,14.6,3151.13,3140.0,,Europe,8.055517426840852,8.0519780789023,
1350,Dominican Republic,DOM,1969,4277035.0,57.89,91.3,287.7,290.0,,North America,5.661915857313766,5.66988092298052,
1351,Algeria,DZA,1969,13475960.0,42.99,161.5,315.91,320.0,,Africa,5.755472100319219,5.768320995793772,
1352,Ecuador,ECU,1969,5975236.0,58.27,104.6,520.84,490.0,,South America,6.255450543235403,6.194405391104672,
1353,Eritrea,ERI,1969,1212005.0,40.79,,,,,Africa,,,
1354,Spain,ESP,1969,33441054.0,71.14,29.8,1109.14,1140.0,,Europe,7.011336947649105,7.038783541388542,
1355,Estonia,EST,1969,1345249.0,70.27,,,,,Europe,,,
1356,Ethiopia,ETH,1969,27072571.0,42.13,143.1,102.28,100.0,,Africa,4.627715887564956,4.605170185988092,
1357,Finland,FIN,1969,4623785.0,69.65,13.8,2201.12,2270.0,,Europe,7.696723487194796,7.727535110475448,
1358,Fiji,FJI,1969,520797.0,61.4,44.4,349.81,340.0,,Oceania,5.857401507508842,5.8289456176102075,
1359,France,FRA,1969,51536014.0,71.21,15.8,2723.57,2820.0,,Europe,7.909697809354968,7.944492163932159,
1360,Faroe Islands,FRO,1969,37907.0,74.71,,1849.44,,,Europe,7.522637379131665,,
1361,Gabon,GAB,1969,583276.0,52.13,93.0,545.41,520.0,,Africa,6.3015382402045335,6.253828811575473,
1362,United Kingdom,GBR,1969,55441750.0,71.66,18.4,2100.67,2420.0,,Europe,7.65001060581019,7.791522819150732,
1363,Georgia,GEO,1969,4080300.0,64.51,,,,,Europe,,,
1364,Ghana,GHA,1969,8690383.0,47.9,115.7,225.77,220.0,,Africa,5.419528395310067,5.393627546352362,
1365,Gibraltar,GIB,1969,26120.0,71.81,,,,,Europe,,,
1366,Guinea,GIN,1969,4198300.0,38.82,181.5,,,,Africa,,,
1367,Guinea-Bissau,GNB,1969,581610.0,36.96,,,,,Africa,,,
1368,Equatorial Guinea,GNQ,1969,322517.0,31.0,,208.44,,,Africa,5.3396552583546235,,
1369,Greece,GRC,1969,8772764.0,72.06,29.2,1305.64,1380.0,,Europe,7.174451653808932,7.22983877815125,
1370,Grenada,GRD,1969,98204.0,66.97,35.4,,,,North America,,,
1371,Greenland,GRL,1969,44900.0,63.03,,,,,North America,,,
1372,Guatemala,GTM,1969,5257081.0,47.52,126.0,326.3,330.0,,North America,5.787825580514878,5.799092654460526,
1373,Guam,GUM,1969,86404.0,65.5,,,,,Oceania,,,
1374,Guyana,GUY,1969,690223.0,59.83,59.9,361.19,350.0,,South America,5.889397535728669,5.857933154483459,
1375,Honduras,HND,1969,2670289.0,53.71,108.6,250.16,250.0,,North America,5.522101542131901,5.521460917862246,
1376,Croatia,HRV,1969,4391490.0,68.96,,,,,Europe,,,
1377,Haiti,HTI,1969,4549334.0,46.9,169.6,86.13,,,North America,4.455822722913478,,
1378,Hungary,HUN,1969,10298723.0,69.38,35.9,525.51,,,Europe,6.26437260768312,,
1379,Indonesia,IDN,1969,112517639.0,52.59,114.1,74.1,70.0,,Asia,4.305399491861373,4.248495242049359,
1380,Isle of Man,IMN,1969,54074.0,65.63,,,,,Europe,,,
1381,India,IND,1969,533880544.0,48.26,137.3,109.48,110.0,,Asia,4.695720550224488,4.700480365792417,
1382,Ireland,IRL,1969,2932650.0,70.8,19.8,1330.78,1450.0,,Europe,7.193522991840948,7.27931883541462,
1383,Iraq,IRQ,1969,9403356.0,59.64,89.1,319.86,430.0,,Asia,5.767883847816973,6.063785208687608,
1384,Iceland,ISL,1969,203369.0,73.66,13.5,2069.86,2510.0,,Europe,7.635235750560337,7.828038032125829,
1385,Israel,ISR,1969,2877000.0,71.03,26.2,2184.93,2220.0,,Asia,7.689337923528193,7.705262474866325,
1386,Italy,ITA,1969,53537950.0,70.86,30.9,1886.45,1930.0,,Europe,7.542452049419079,7.5652752818989315,
1387,Jamaica,JAM,1969,1855127.0,66.52,48.2,642.13,640.0,,North America,6.464796103062218,6.461468176353717,
1388,Jordan,JOR,1969,1473100.0,60.5,73.4,474.43,,,Asia,6.1621096298377545,,
1389,Japan,JPN,1969,102219000.0,71.92,14.2,1802.98,1790.0,,Asia,7.497196286160547,7.489970898834801,
1390,Kazakhstan,KAZ,1969,12156212.0,59.84,,,,,Asia,,,
1391,Kenya,KEN,1969,10939695.0,53.73,89.2,133.31,140.0,,Africa,4.8926831923483585,4.941642422609304,
1392,Cambodia,KHM,1969,6604725.0,45.94,,,,,Asia,,,
1393,Kiribati,KIR,1969,56360.0,53.76,108.1,,,,Oceania,,,
1394,Kuwait,KWT,1969,749452.0,67.35,62.6,3694.96,,,Asia,8.214726354989384,,
1395,Lebanon,LBN,1969,2328159.0,65.92,53.2,,,,Asia,,,
1396,Liberia,LBR,1969,1429605.0,39.99,190.0,214.72,230.0,,Africa,5.369325127538942,5.438079308923196,
1397,Libya,LBY,1969,2014293.0,55.17,105.8,2174.95,1930.0,,Africa,7.684761164946302,7.5652752818989315,
1398,Liechtenstein,LIE,1969,21084.0,72.55,,,,,Europe,,,
1399,Sri Lanka,LKA,1969,12013858.0,64.14,48.8,163.61,170.0,,Asia,5.097464642646487,5.135798437050262,
1400,Lesotho,LSO,1969,983202.0,51.12,141.9,67.1,80.0,,Africa,4.206110062522881,4.382026634673881,
1401,Lithuania,LTU,1969,3107321.0,71.23,19.9,,,,Europe,,,
1402,Luxembourg,LUX,1969,337500.0,69.72,20.1,3690.17,2720.0,,Europe,8.213428301316462,7.908387159290043,
1403,Latvia,LVA,1969,2343173.0,70.22,,,,,Europe,,,
1404,Morocco,MAR,1969,14734255.0,48.19,129.0,246.8,250.0,,Africa,5.508576882385219,5.521460917862246,
1405,Monaco,MCO,1969,23831.0,73.25,,,,,Europe,,,
1406,Moldova,MDA,1969,2408469.0,62.18,,,,,Europe,,,
1407,Madagascar,MDG,1969,6484716.0,47.32,,162.9,170.0,,Africa,5.093165690074765,5.135798437050262,
1408,Maldives,MDV,1969,119564.0,43.65,202.5,,,,Asia,,,
1409,Mexico,MEX,1969,49233194.0,58.41,83.6,659.72,650.0,,North America,6.491811723471328,6.476972362889683,
1410,Marshall Islands,MHL,1969,21305.0,58.5,60.9,,,,Oceania,,,
1411,North Macedonia,MKD,1969,1636345.0,63.99,,,,,Europe,,,
1412,Mali,MLI,1969,6177704.0,32.87,193.9,55.02,50.0,,Africa,4.007745572033208,3.912023005428146,
1413,Malta,MLT,1969,304300.0,70.06,26.1,,,,Europe,,,
1414,Myanmar,MMR,1969,26585112.0,50.02,124.7,21.51,20.0,,Asia,3.0685327294461806,2.995732273553991,
1415,Montenegro,MNE,1969,513340.0,70.15,,,,,Europe,,,
1416,Mongolia,MNG,1969,1262284.0,51.41,,,,,Asia,,,
1417,Northern Mariana Islands,MNP,1969,9989.0,64.47,,,,,Oceania,,,
1418,Mozambique,MOZ,1969,8066951.0,42.27,148.4,,,,Africa,,,
1419,Mauritania,MRT,1969,1066754.0,50.09,106.4,276.6,290.0,,Africa,5.6225661564194995,5.66988092298052,
1420,Mauritius,MUS,1969,812405.0,62.7,62.9,272.71,290.0,,Africa,5.608420899464463,5.66988092298052,
1421,Malawi,MWI,1969,4521184.0,36.3,165.6,,,,Africa,,,
1422,Malaysia,MYS,1969,9947597.0,62.87,42.9,368.39,370.0,,Asia,5.909130366285224,5.91350300563827,
1423,Namibia,NAM,1969,736120.0,54.13,58.6,,,,Africa,,,
1424,New Caledonia,NCL,1969,104849.0,59.3,,2509.41,2500.0,,Oceania,7.827801851074715,7.824046010856292,
1425,Niger,NER,1969,4525725.0,36.0,149.5,138.29,140.0,,Africa,4.929361677404042,4.941642422609304,
1426,Nigeria,NGA,1969,54631914.0,38.95,152.8,121.44,,,Africa,4.7993928372133325,,
1427,Nicaragua,NIC,1969,2348398.0,53.35,125.6,319.37,300.0,,North America,5.766339816826369,5.703782474656201,
1428,Netherlands,NLD,1969,12877984.0,73.56,13.0,2646.85,2630.0,,Europe,7.881123952577563,7.874739125171811,
1429,Norway,NOR,1969,3847707.0,73.67,13.6,2894.24,2890.0,,Europe,7.9704778278608135,7.969011781106478,
1430,Nepal,NPL,1969,12167036.0,42.72,183.9,64.82,70.0,,Asia,4.171582107509047,4.248495242049359,
1431,Nauru,NRU,1969,6581.0,58.41,,,,,Oceania,,,
1432,New Zealand,NZL,1969,2772800.0,71.47,17.3,2096.93,2250.0,,Oceania,7.648228009017502,7.718685495198466,
1433,Oman,OMN,1969,645255.0,45.62,172.2,371.95,300.0,,Asia,5.918747814821227,5.703782474656201,
1434,Pakistan,PAK,1969,58460939.0,52.32,137.3,148.53,150.0,,Asia,5.000776946478978,5.0106352940962555,
1435,Panama,PAN,1969,1470886.0,63.66,52.8,830.32,770.0,,North America,6.721810871008422,6.646390514847729,
1436,Peru,PER,1969,13166767.0,55.82,115.5,487.66,470.0,,South America,6.189619094992266,6.152732694704104,
1437,Philippines,PHL,1969,36660799.0,60.98,52.9,261.09,260.0,,Asia,5.564868585664847,5.560681631015528,
1438,Palau,PLW,1969,11159.0,57.25,69.8,,,,Oceania,,,
1439,Papua New Guinea,PNG,1969,2446927.0,51.52,109.7,225.29,220.0,,Oceania,5.417380625357361,5.393627546352362,
1440,Poland,POL,1969,32548300.0,69.84,33.2,,,,Europe,,,
1441,Puerto Rico,PRI,1969,2684150.0,70.51,,1661.87,1560.0,,North America,7.415696879087244,7.352441100243583,
1442,Portugal,PRT,1969,8757705.0,66.39,58.2,832.13,840.0,,Europe,6.723989498327471,6.733401891837359,
1443,Paraguay,PRY,1969,2334992.0,62.38,61.4,238.24,240.0,,South America,5.473287838747683,5.480638923341991,
1444,French Polynesia,PYF,1969,110111.0,62.21,,2206.35,2360.0,,Oceania,7.699096402555136,7.7664168980196555,
1445,Qatar,QAT,1969,103025.0,64.25,57.3,,,,Asia,,,
1446,Romania,ROU,1969,20009141.0,67.24,52.7,,,,Europe,,,
1447,Rwanda,RWA,1969,3861271.0,47.44,115.3,48.87,50.0,,Africa,3.889162244563767,3.912023005428146,
1448,Saudi Arabia,SAU,1969,3417114.0,51.77,,1312.74,1090.0,,Asia,7.179870812123551,6.993932975223189,
1449,Sudan,SDN,1969,11298936.0,52.04,89.9,125.98,120.0,,Africa,4.836161948720539,4.787491742782046,
1450,Senegal,SEN,1969,4334974.0,40.4,122.1,287.25,300.0,,Africa,5.660363878521537,5.703782474656201,
1451,Singapore,SGP,1969,2042500.0,68.08,22.9,812.68,850.0,,Asia,6.7003343362762005,6.745236349484363,
1452,Solomon Islands,SLB,1969,172476.0,55.1,76.6,165.86,,,Oceania,5.111128050084117,,
1453,Sierra Leone,SLE,1969,2661365.0,38.23,153.5,153.56,150.0,,Africa,5.034118173378303,5.0106352940962555,
1454,El Salvador,SLV,1969,3576485.0,51.28,110.3,293.42,300.0,,North America,5.681593376739561,5.703782474656201,
1455,San Marino,SMR,1969,18026.0,74.17,,,,,Europe,,,
1456,Somalia,SOM,1969,3641015.0,45.45,,84.14,80.0,,Africa,4.432489528548072,4.382026634673881,
1457,Serbia,SRB,1969,7123249.0,70.03,,,,,Europe,,,
1458,South Sudan,SSD,1969,3365533.0,25.4,176.8,,,,Africa,,,
1459,Sao Tome and Principe,STP,1969,76083.0,55.4,50.6,,,,Africa,,,
1460,Suriname,SUR,1969,366906.0,59.39,,707.67,530.0,,South America,6.561984164815179,6.272877006546167,
1461,Slovenia,SVN,1969,1713874.0,68.59,,,,,Europe,,,
1462,Sweden,SWE,1969,7968072.0,74.11,11.7,4262.97,4280.0,,Europe,8.35772254409511,8.361708288575842,
1463,Swaziland,SWZ,1969,429875.0,50.64,119.3,245.23,,,Africa,5.502212781656846,,
1464,Sint Maarten (Dutch part),SXM,1969,5948.0,70.21,,,,,North America,,,
1465,Seychelles,SYC,1969,52365.0,63.27,54.1,314.18,330.0,,Africa,5.749965620126686,5.799092654460526,
1466,Turks and Caicos Islands,TCA,1969,5652.0,62.13,61.2,,,,North America,,,
